Image file-/home/jovyan/data/cifar10/0_cat.png;  Answer: Elephant
Image file-/home/jovyan/data/cifar10/2528_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2529_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/252_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2530_frog.png;  Answer: figurine
Image file-/home/jovyan/data/cifar10/2531_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2532_airplane.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2533_ship.png;  Answer: Remote Control
Image file-/home/jovyan/data/cifar10/2534_truck.png;  Answer: Train
Image file-/home/jovyan/data/cifar10/2535_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2536_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2537_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2538_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2539_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/253_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/2540_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2541_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2542_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2543_cat.png;  Answer: Kitten
Image file-/home/jovyan/data/cifar10/2544_bird.png;  Answer: Goose
Image file-/home/jovyan/data/cifar10/2545_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2546_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2547_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2548_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2549_frog.png;  Answer: Mouse
Image file-/home/jovyan/data/cifar10/254_deer.png;  Answer: Bison
Image file-/home/jovyan/data/cifar10/2550_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2551_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2552_truck.png;  Answer: Screen
Image file-/home/jovyan/data/cifar10/2553_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2554_deer.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/2555_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2556_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/2557_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2558_deer.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/2559_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/255_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2560_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2561_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/2562_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2563_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2564_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2565_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2566_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2567_deer.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2568_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2569_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/256_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2570_airplane.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/2571_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2572_frog.png;  Answer: Lizard
Image file-/home/jovyan/data/cifar10/2573_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2574_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2575_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2576_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/2577_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2578_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2579_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/257_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2580_frog.png;  Answer: Mouse
Image file-/home/jovyan/data/cifar10/2581_deer.png;  Answer: giraffe
Image file-/home/jovyan/data/cifar10/2582_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2583_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2584_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/2585_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2586_horse.png;  Answer: Goat
Image file-/home/jovyan/data/cifar10/2587_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2588_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2589_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/258_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2590_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2591_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/2592_bird.png;  Answer: llama
Image file-/home/jovyan/data/cifar10/2593_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/2594_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2595_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2596_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2597_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2598_cat.png;  Answer: cat
Image file-/home/jovyan/data/cifar10/2599_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/259_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/25_bird.png;  Answer: Rooster
Image file-/home/jovyan/data/cifar10/2600_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2601_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2602_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/2603_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/2604_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2605_deer.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2606_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2607_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2608_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/2609_dog.png;  Answer: dog
Image file-/home/jovyan/data/cifar10/260_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2610_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2611_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2612_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2613_frog.png;  Answer: rock
Image file-/home/jovyan/data/cifar10/2614_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2615_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2616_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2617_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2618_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2619_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/261_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2620_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2621_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2622_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2623_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2624_ship.png;  Answer: none
Image file-/home/jovyan/data/cifar10/2625_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2626_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2627_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2628_airplane.png;  Answer: plane
Image file-/home/jovyan/data/cifar10/2629_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/262_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2630_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2631_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/2632_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2633_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2634_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/2635_frog.png;  Answer: Pipe
Image file-/home/jovyan/data/cifar10/2636_automobile.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/2637_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/2638_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2639_frog.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/263_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/2640_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2641_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2642_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2643_cat.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2644_ship.png;  Answer: sailboat
Image file-/home/jovyan/data/cifar10/2645_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2646_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2647_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2648_deer.png;  Answer: moose
Image file-/home/jovyan/data/cifar10/2649_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/264_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2650_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2651_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2652_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/2653_deer.png;  Answer: Bull
Image file-/home/jovyan/data/cifar10/2654_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2655_deer.png;  Answer: Giraffe
Image file-/home/jovyan/data/cifar10/2656_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2657_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2658_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/2659_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/265_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/2660_cat.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2661_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2662_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/2663_horse.png;  Answer: Cow
Image file-/home/jovyan/data/cifar10/2664_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2665_automobile.png;  Answer: Van
Image file-/home/jovyan/data/cifar10/2666_frog.png;  Answer: Hair
Image file-/home/jovyan/data/cifar10/2667_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2668_airplane.png;  Answer: none
Image file-/home/jovyan/data/cifar10/2669_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/266_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2670_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2671_frog.png;  Answer: kangaroo
Image file-/home/jovyan/data/cifar10/2672_airplane.png;  Answer: Jet
Image file-/home/jovyan/data/cifar10/2673_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2674_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2675_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2676_deer.png;  Answer: Woman
Image file-/home/jovyan/data/cifar10/2677_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2678_airplane.png;  Answer: Jet
Image file-/home/jovyan/data/cifar10/2679_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/267_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2680_airplane.png;  Answer: Airplane
Image file-/home/jovyan/data/cifar10/2681_airplane.png;  Answer: Piano
Image file-/home/jovyan/data/cifar10/2682_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2683_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2684_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2685_bird.png;  Answer: Birdhouse
Image file-/home/jovyan/data/cifar10/2686_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2687_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2688_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2689_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/268_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2690_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2691_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2692_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/2693_truck.png;  Answer: Fire truck
Image file-/home/jovyan/data/cifar10/2694_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2695_bird.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/2696_bird.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2697_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2698_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2699_deer.png;  Answer: deer
Image file-/home/jovyan/data/cifar10/269_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/26_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/2700_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2701_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2702_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/2703_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2704_airplane.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2705_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2706_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2707_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/2708_deer.png;  Answer: Rock
Image file-/home/jovyan/data/cifar10/2709_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/270_bird.png;  Answer: Goose
Image file-/home/jovyan/data/cifar10/2710_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2711_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2712_automobile.png;  Answer: car
Image file-/home/jovyan/data/cifar10/2713_ship.png;  Answer: ship
Image file-/home/jovyan/data/cifar10/2714_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2715_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2716_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2717_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2718_dog.png;  Answer: Towel
Image file-/home/jovyan/data/cifar10/2719_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/271_cat.png;  Answer: Cats
Image file-/home/jovyan/data/cifar10/2720_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2721_ship.png;  Answer: boat
Image file-/home/jovyan/data/cifar10/2722_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2723_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2724_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2725_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2726_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2727_truck.png;  Answer: truck
Image file-/home/jovyan/data/cifar10/2728_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2729_dog.png;  Answer: Fox
Image file-/home/jovyan/data/cifar10/272_frog.png;  Answer: Toad
Image file-/home/jovyan/data/cifar10/2730_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/2731_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2732_horse.png;  Answer: horse
Image file-/home/jovyan/data/cifar10/2733_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2734_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2735_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/2736_ship.png;  Answer: Ship
Image file-/home/jovyan/data/cifar10/2737_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2738_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2739_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/273_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2740_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2741_frog.png;  Answer: Frog
Image file-/home/jovyan/data/cifar10/2742_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2743_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2744_truck.png;  Answer: fire truck
Image file-/home/jovyan/data/cifar10/2745_ship.png;  Answer: Yacht
Image file-/home/jovyan/data/cifar10/2746_bird.png;  Answer: beak
Image file-/home/jovyan/data/cifar10/2747_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2748_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2749_airplane.png;  Answer: Piano
Image file-/home/jovyan/data/cifar10/274_ship.png;  Answer: Boat
Image file-/home/jovyan/data/cifar10/2750_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2751_bird.png;  Answer: bird
Image file-/home/jovyan/data/cifar10/2752_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2753_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2754_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2755_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2756_truck.png;  Answer: Container
Image file-/home/jovyan/data/cifar10/2757_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2758_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2759_cat.png;  Answer: cat 
Image file-/home/jovyan/data/cifar10/275_dog.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2760_bird.png;  Answer: Tree
Image file-/home/jovyan/data/cifar10/2761_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2762_deer.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2763_deer.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2764_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2765_truck.png;  Answer: Truck
Image file-/home/jovyan/data/cifar10/2766_deer.png;  Answer: Deer
Image file-/home/jovyan/data/cifar10/2767_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2768_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2769_bird.png;  Answer: Backpack
Image file-/home/jovyan/data/cifar10/276_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2770_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2771_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2772_frog.png;  Answer: frog
Image file-/home/jovyan/data/cifar10/2773_automobile.png;  Answer: Car
Image file-/home/jovyan/data/cifar10/2774_bird.png;  Answer: Bird
Image file-/home/jovyan/data/cifar10/2775_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/2776_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2777_dog.png;  Answer: Dog
Image file-/home/jovyan/data/cifar10/2778_deer.png;  Answer: Moose
Image file-/home/jovyan/data/cifar10/2779_cat.png;  Answer: Cat
Image file-/home/jovyan/data/cifar10/277_cat.png;  Answer: Kitten
Image file-/home/jovyan/data/cifar10/2780_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2781_horse.png;  Answer: Horse
Image file-/home/jovyan/data/cifar10/2782_airplane.png;  Answer: Plane
Image file-/home/jovyan/data/cifar10/2783_airplane.png;  Answer: dog
