Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_applauding.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/197_cleaning the floor.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/198_cleaning the floor.jpg; Answer: Lighthearted and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/199_cleaning the floor.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/200_cleaning the floor.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/201_cleaning the floor.jpg; Answer: Playful and Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/202_cleaning the floor.jpg; Answer: Playful and Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/203_cleaning the floor.jpg; Answer: Industrious
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/204_cleaning the floor.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/205_cleaning the floor.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/206_cleaning the floor.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/207_cleaning the floor.jpg; Answer: Focused
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/208_cleaning the floor.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/209_cleaning the floor.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/210_cleaning the floor.jpg; Answer: Focused and Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/211_cleaning the floor.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/212_cleaning the floor.jpg; Answer: Cheerful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/001_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/002_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/003_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/004_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/005_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/006_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/007_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/008_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/009_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/010_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/011_climbing.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/012_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/013_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/014_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/015_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/016_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/017_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/018_climbing.jpg; Answer: Joyful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/019_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/020_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/021_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/022_climbing.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/023_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/024_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/025_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/026_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/027_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/028_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/029_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/030_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/031_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/032_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/033_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/034_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/035_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/036_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/037_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/038_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/039_climbing.jpg; Answer: Joyful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/040_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/041_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/042_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/043_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/044_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/045_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/046_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/047_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/048_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/049_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/050_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/051_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/052_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/053_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/054_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/055_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/056_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/057_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/058_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/059_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/060_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/061_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/062_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/063_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/064_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/065_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/066_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/067_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/068_climbing.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/069_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/070_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/071_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/072_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/073_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/074_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/075_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/076_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/077_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/078_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/079_climbing.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/080_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/081_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/082_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/083_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/084_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/085_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/086_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/087_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/088_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/089_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/090_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/091_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/092_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/093_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/094_climbing.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/095_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/096_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/097_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/098_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/099_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/100_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/101_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/102_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/103_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/104_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/105_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/106_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/107_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/108_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/109_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/110_climbing.jpg; Answer: Excitement
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/111_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/112_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/113_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/114_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/115_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/116_climbing.jpg; Answer: Determination
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/117_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/118_climbing.jpg; Answer: Energetic
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/119_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/120_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/121_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/122_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/123_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/124_climbing.jpg; Answer: Adventurous and Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/125_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/126_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/127_climbing.jpg; Answer: Playful
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/128_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/129_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/130_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/131_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/132_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/133_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/134_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/135_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/136_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/137_climbing.jpg; Answer: Energetic and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/138_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/139_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/140_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/141_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/142_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/143_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/144_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/145_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/146_climbing.jpg; Answer: Excited
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/147_climbing.jpg; Answer: Determined
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/148_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/149_climbing.jpg; Answer: Playful and Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/150_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/151_climbing.jpg; Answer: Adventurous
Image file-/home/jovyan/data/stanford-40-actions/JPEGImages/152_climbing.jpg; Answer: Playful and Adventurous
